device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Timestamp,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g-wifid,org-mozilla-firefox,0,4420.0,-186746.1740958789,66.00262321278386,107.79153647573997,108.6341001776826,0.8254180895037847
pixel5g-wifid,org-mozilla-firefox,1,4420.0,-194394.5664983165,65.83142676767677,112.01627189038001,112.87883243985831,0.8592239839225588
pixel5g-wifid,org-mozilla-firefox,2,4420.0,-200856.73799494523,65.59511625947766,115.66234704661002,116.35955014822302,0.8877867819376579
pixel5g-wifid,org-mozilla-firefox,3,4420.0,-196490.97895622897,65.85595875420876,112.99593660901002,114.01451538066493,0.868490126986532
pixel5g-wifid,org-mozilla-firefox,4,4420.0,-195553.6261525566,66.05248365465215,112.87086367895,113.90192260232168,0.8643470275943002
pixel5g-wifid,org-mozilla-firefox,5,4420.0,-185868.39679865207,65.93453327716934,107.23833075422999,108.03721750116362,0.8215383138500421
pixel5g-wifid,org-mozilla-firefox,6,4420.0,-188925.6224662162,65.75596537162161,108.6428774405,109.47438399426727,0.8350512513006757
pixel5g-wifid,org-mozilla-firefox,7,4420.0,-187983.324120603,66.31391122278056,109.00505845280993,109.83568990681373,0.8308862926130653
pixel5g-wifid,org-mozilla-firefox,8,4420.0,-198500.43902439025,65.93495626576956,114.17010916037995,115.20156790187025,0.877371940487805
pixel5g-wifid,org-mozilla-firefox,9,4420.0,-190990.56697556865,65.92343723673125,109.99493428195998,110.93347119566688,0.8441783060320134
pixel5g-wifid,org-mozilla-firefox,10,4420.0,-191264.8592964824,66.18443383584591,110.83962905625998,111.67526318507063,0.8453906780904522
pixel5g-wifid,org-mozilla-firefox,11,4420.0,-190723.9755892256,65.84932828282828,109.89421378611003,110.75165033512886,0.8429999721043772
pixel5g-wifid,org-mozilla-firefox,12,4420.0,-193545.71764705883,65.84501260504202,111.34006778569994,112.390209875216,0.8554720720000001
pixel5g-wifid,org-mozilla-firefox,13,4420.0,-199027.7774030354,65.7161441821248,114.34985995680003,115.38973344107009,0.8797027761214166
pixel5g-wifid,org-mozilla-firefox,14,4420.0,-182681.1097972973,65.83669763513514,105.28662893085999,106.01502154440108,0.807450505304054
pixel5g-wifid,org-mozilla-firefox,15,4420.0,-203340.5351758794,66.10201423785595,117.74989239195,118.61093765321624,0.8987651654773869
pixel5g-wifid,org-mozilla-firefox,16,4420.0,-192390.65462184875,65.98155210084035,111.01546246192999,111.91591015544086,0.8503666934285714
pixel5g-wifid,org-mozilla-firefox,17,4420.0,-188723.8695286195,65.94402861952861,108.73432412882002,109.61356369280779,0.8341595033164984
pixel5g-wifid,org-mozilla-firefox,18,4420.0,-187769.67117497887,65.63345562130178,107.89735870797003,108.70828599064419,0.8299419465934066
pixel5g-wifid,org-mozilla-firefox,19,4420.0,-189515.0750421585,65.84996964586847,109.13174382538998,109.98180277052147,0.8376566316863406
pixel5g-wifid,org-mozilla-firefox,20,4420.0,-189882.7312552654,65.89646840775063,109.47352576862,110.3034330437589,0.8392816721482729
pixel5g-wifid,org-mozilla-firefox,21,4420.0,-192037.17740585774,66.36366527196652,111.59369341678999,112.37405327641,0.8488043241338913
pixel5g-wifid,org-mozilla-firefox,22,4420.0,-191726.11710193765,65.84922156697557,110.40199188798005,111.21833424826085,0.8474294375905644
pixel5g-wifid,org-mozilla-firefox,23,4420.0,-188183.40506329114,65.77963037974683,108.38887810946002,109.1324681830747,0.831770650379747
pixel5g-wifid,org-mozilla-firefox,24,4420.0,-200975.08403361344,65.61642941176471,115.84965281864001,116.53026555374285,0.8883098714285714
pixel5g-wifid,org-mozilla-firefox,25,4420.0,-189096.21362489488,65.92251135407906,109.10437303947998,109.90504902414075,0.8358052642220353
pixel5g-wifid,org-mozilla-firefox,26,4420.0,-194224.44594594595,65.62809881756756,111.57141904115998,112.42120744932298,0.858472051081081
pixel5g-wifid,org-mozilla-firefox,27,4420.0,-185478.90227464197,65.93657118786858,106.93845340333998,107.73949721249777,0.8198167480539174
pixel5g-wifid,org-mozilla-firefox,28,4420.0,-189510.7411764706,65.91466302521007,109.17089485055003,110.073103083684,0.837637476
pixel5g-wifid,org-mozilla-firefox,29,4420.0,-196315.9773489933,66.00860570469798,113.32183037162005,114.27654340529212,0.8677166198825503
