device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Timestamp,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g-wifid,com-android-chrome,0,4375.0,-88431.87865572088,72.89006644433043,75.82444178968748,73.31519768502791,0.49942913176629045
pixel5g-wifid,com-android-chrome,1,4375.0,-72564.34095580678,72.77775770811922,69.03638090781257,65.65941332735724,0.44760965939748204
pixel5g-wifid,com-android-chrome,2,4375.0,-85441.12093261593,72.90106046630798,79.28068675625005,75.92037805644281,0.5171053825582885
pixel5g-wifid,com-android-chrome,3,4375.0,-73691.81696313483,72.35161768497035,67.22134957124995,64.05205357273009,0.439410937741686
pixel5g-wifid,com-android-chrome,4,4375.0,-70880.607187422,74.93127826303967,68.04433740562504,64.87798489742295,0.42999154900798603
pixel5g-wifid,com-android-chrome,5,4375.0,-75822.6300728408,71.8145946930281,68.28223619000002,65.36618462756081,0.4520076661680541
pixel5g-wifid,com-android-chrome,6,4375.0,-71019.73537604457,73.88246467460117,73.1318904596875,69.50699561338647,0.4641008741136997
pixel5g-wifid,com-android-chrome,7,4375.0,-81013.05115554402,71.85695118151129,72.42454545812495,68.58720338430537,0.4737732329265126
pixel5g-wifid,com-android-chrome,8,4375.0,-88723.33204533746,72.42530989180834,79.01816978343743,76.04089235053516,0.5207281641228748
pixel5g-wifid,com-android-chrome,9,4375.0,-89688.919805278,72.55074378683065,76.95375925343751,74.53447965510505,0.5092370420189597
pixel5g-wifid,com-android-chrome,10,4375.0,-67728.8930125416,72.98104683900691,65.93037455593753,62.53802114131798,0.42509037800742255
pixel5g-wifid,com-android-chrome,11,4375.0,-68647.97269448738,72.57501571354972,63.657960025625,60.64032895710395,0.415137150309119
pixel5g-wifid,com-android-chrome,12,4375.0,-72497.92178626743,72.43761977284461,67.29822443531253,64.15940222349849,0.43984261373902944
pixel5g-wifid,com-android-chrome,13,4375.0,-76439.40442297916,73.50229435688867,71.74115494875002,68.44984837810942,0.4616131772686833
pixel5g-wifid,com-android-chrome,14,4375.0,-71148.41295962973,72.64531524813576,67.10013926218753,63.95426452469304,0.4362173678966315
pixel5g-wifid,com-android-chrome,15,4375.0,-73161.32684630739,74.87830888223553,70.81279582343745,67.38744117485965,0.4452777304765469
pixel5g-wifid,com-android-chrome,16,4375.0,-73688.56320949433,72.51868653250774,68.52915855843757,65.36474350831318,0.4475167464847781
pixel5g-wifid,com-android-chrome,17,4375.0,-70544.24486612945,72.05273329867428,67.35756633375004,63.96801304452658,0.44129566447881463
pixel5g-wifid,com-android-chrome,18,4375.0,-70784.5598864223,72.33995663397006,65.527509621875,62.146730833145654,0.4269433700632421
pixel5g-wifid,com-android-chrome,19,4375.0,-68379.95032509752,71.84696488946685,63.612684821874986,60.52684194239141,0.4183034910598179
pixel5g-wifid,com-android-chrome,20,4375.0,-68461.29944640161,74.36585707096125,70.16644035625005,66.47707996411675,0.44270831089582285
pixel5g-wifid,com-android-chrome,21,4375.0,-85735.88966408269,72.23450206718346,76.13045286656252,73.44858252469622,0.5053326351744186
pixel5g-wifid,com-android-chrome,22,4375.0,-72412.32832399389,73.28165511971471,68.83715199374998,65.55842921395426,0.4440274253374936
pixel5g-wifid,com-android-chrome,23,4375.0,-69989.74220159835,72.65032534158287,66.0203576571875,62.66388386291699,0.4290313083268884
pixel5g-wifid,com-android-chrome,24,4375.0,-70053.65548621945,71.87292121684868,65.94705616843748,62.76217390790514,0.43378493906006244
pixel5g-wifid,com-android-chrome,25,4375.0,-71751.01902528017,71.65534897054991,65.52661254343747,62.5973862943771,0.43383339197289544
pixel5g-wifid,com-android-chrome,26,4375.0,-70660.02324380165,72.39790340909092,66.86470712468741,63.316337620092966,0.4345664901859504
pixel5g-wifid,com-android-chrome,27,4375.0,-71167.12924112924,72.17791504791505,66.81053853687496,63.15290684214452,0.4347218104118104
pixel5g-wifid,com-android-chrome,28,4375.0,-71046.05359410719,73.46897383794767,70.02047713937495,66.53610758896512,0.4486618762700026
pixel5g-wifid,com-android-chrome,29,4375.0,-75742.2387295082,72.85540471311475,67.06594391000002,64.27656973166496,0.4379825678790984
