device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Timestamp,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g-wifid,org-mozilla-firefox,0,4183.0,-69512.99437675727,60.17772352389878,34.7427541326625,34.992186973930544,0.29077285547797566
pixel5g-wifid,org-mozilla-firefox,1,4183.0,-67828.89191729324,60.14978853383459,33.88398527841248,34.12655076991883,0.28372825489003756
pixel5g-wifid,org-mozilla-firefox,2,4183.0,-70465.64788732394,60.199732394366194,35.09848257448298,35.46231153310605,0.294757805112676
pixel5g-wifid,org-mozilla-firefox,3,4183.0,-86834.76377217553,60.138823529411766,43.02282690692401,43.707807092461564,0.36322981685901023
pixel5g-wifid,org-mozilla-firefox,4,4183.0,-73508.84709193246,60.22871200750469,36.67236554901249,36.99013216346731,0.3074875073855534
pixel5g-wifid,org-mozilla-firefox,5,4183.0,-76265.99814126395,60.46961152416357,38.241181726752956,38.59448264246881,0.3190206702249071
pixel5g-wifid,org-mozilla-firefox,6,4183.0,-68753.51267605634,60.15142723004695,34.30787997189299,34.59462845055165,0.28759594352394363
pixel5g-wifid,org-mozilla-firefox,7,4183.0,-67911.04600938967,60.21438873239437,33.927404703380006,34.18294052748505,0.28407190545727695
pixel5g-wifid,org-mozilla-firefox,8,4183.0,-71088.32769953052,60.13673239436619,35.41710706172951,35.758134953222886,0.2973624747671361
pixel5g-wifid,org-mozilla-firefox,9,4183.0,-83322.26099158092,60.04671375116932,41.2517242541455,41.95270374985778,0.348537017727783
pixel5g-wifid,org-mozilla-firefox,10,4183.0,-71753.32614807872,60.20183786316776,35.78402075143252,36.123250482926515,0.3001441632774133
pixel5g-wifid,org-mozilla-firefox,11,4183.0,-68126.48405253283,60.19227392120076,33.95191810194051,34.286536456088776,0.2849730827917448
pixel5g-wifid,org-mozilla-firefox,12,4183.0,-69678.12570356473,60.228364915572236,34.79400148369952,35.084347900893476,0.2914635998180113
pixel5g-wifid,org-mozilla-firefox,13,4183.0,-71519.67760074977,60.18865885660731,35.69340155498597,36.00143491753828,0.29916681140393625
pixel5g-wifid,org-mozilla-firefox,14,4183.0,-71647.90121155638,60.601836905871394,36.08082238545698,36.305442700486765,0.2997031707679404
pixel5g-wifid,org-mozilla-firefox,15,4183.0,-71533.78236397749,60.21543808630394,35.77163243928599,36.027984623320066,0.29922581162851786
pixel5g-wifid,org-mozilla-firefox,16,4183.0,-70561.66384976526,60.125439436619715,35.11847667657548,35.486724297761505,0.2951594398835681
pixel5g-wifid,org-mozilla-firefox,17,4183.0,-72056.0,60.150988732394374,35.912611554953514,36.259050013904,0.301410248
pixel5g-wifid,org-mozilla-firefox,18,4183.0,-70847.1458137347,60.18045437441204,35.31368440293551,35.624963924570366,0.29635361093885226
pixel5g-wifid,org-mozilla-firefox,19,4183.0,-80694.53932584269,60.276977528089894,39.97048079517647,40.590829910273996,0.33754525799999996
pixel5g-wifid,org-mozilla-firefox,20,4183.0,-81155.91457753017,60.73045868152275,40.65278817769696,41.145072060531774,0.33947519067780874
pixel5g-wifid,org-mozilla-firefox,21,4183.0,-73207.67636022514,60.24095684803002,36.58175053765752,36.85817965687637,0.30622771021482176
pixel5g-wifid,org-mozilla-firefox,22,4183.0,-76082.61985018727,60.18487546816479,37.891985466098504,38.303730141184666,0.3182535988333333
pixel5g-wifid,org-mozilla-firefox,23,4183.0,-70334.97558685446,60.24567042253522,35.178906053527,35.3980208744846,0.2942112028798122
pixel5g-wifid,org-mozilla-firefox,24,4183.0,-68053.18767507003,60.52458916900094,34.228745762468506,34.4460679018432,0.284666484044818
pixel5g-wifid,org-mozilla-firefox,25,4183.0,-69049.56156716419,60.56770335820896,34.74489367232601,34.97494732873237,0.28883431603544774
pixel5g-wifid,org-mozilla-firefox,26,4183.0,-68704.82369402985,60.5479151119403,34.58835644449751,34.7922839001731,0.28739227751212687
pixel5g-wifid,org-mozilla-firefox,27,4183.0,-67905.33333333333,60.20348732394366,33.985321757982504,34.19426745956533,0.2840480093333333
pixel5g-wifid,org-mozilla-firefox,28,4183.0,-70195.96732026144,60.49072455648926,35.255260178406516,35.49425554935431,0.29362973130065356
pixel5g-wifid,org-mozilla-firefox,29,4183.0,-70818.95590994372,60.19936210131332,35.365541394850005,35.65759407911415,0.2962356925712945
