device,subject,run,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_NOW,Timestamp,Energy trapz (J),Energy simple (J),Avg power (W)
pixel5g-wifid,org-mozilla-firefox,0,4226.0,-103014.58896797153,63.136794483985774,54.447382489852984,54.95945449028938,0.4353396529786477
pixel5g-wifid,org-mozilla-firefox,1,4226.0,-103359.30115146148,63.3623215234721,54.92080562942701,55.34690948506518,0.4367964066660762
pixel5g-wifid,org-mozilla-firefox,2,4226.0,-103968.75886524822,63.23187322695037,55.01468473187505,55.55067753871659,0.43937197496453895
pixel5g-wifid,org-mozilla-firefox,3,4226.0,-103689.91022222223,63.187591999999995,54.80856081274303,55.33771199381934,0.4381935605991111
pixel5g-wifid,org-mozilla-firefox,4,4226.0,-105638.02393617021,63.37879787234043,55.75079393746603,56.459532789338674,0.44642628915425536
pixel5g-wifid,org-mozilla-firefox,5,4226.0,-109842.3389380531,63.30519557522125,58.201029022721045,58.78456486451547,0.46419372435221234
pixel5g-wifid,org-mozilla-firefox,6,4226.0,-106069.84991119006,63.17333126110125,56.129184473101006,56.61860726888549,0.4482511857246892
pixel5g-wifid,org-mozilla-firefox,7,4226.0,-104040.45921985815,63.35268794326241,55.202060612664006,55.67956020121627,0.4396749806631206
pixel5g-wifid,org-mozilla-firefox,8,4226.0,-99127.3684676705,63.476289636846765,52.722199446003,53.124358143393984,0.4189122591443755
pixel5g-wifid,org-mozilla-firefox,9,4226.0,-103355.69414893616,63.34976241134753,54.73044266392796,55.293874608752134,0.43678116347340423
pixel5g-wifid,org-mozilla-firefox,10,4226.0,-104549.11012433392,63.16746802841919,55.370608135754,55.813043113325705,0.44182453938543514
pixel5g-wifid,org-mozilla-firefox,11,4226.0,-106795.47879858657,63.58169876325089,56.538844032162004,57.2532599496958,0.4513176934028268
pixel5g-wifid,org-mozilla-firefox,12,4226.0,-103088.06743566992,63.23000443655723,54.52085220348198,55.09232087544802,0.43565017298314107
pixel5g-wifid,org-mozilla-firefox,13,4226.0,-102924.85790408526,63.28335346358793,54.47156629887698,54.982480500732784,0.43496044950266427
pixel5g-wifid,org-mozilla-firefox,14,4226.0,-104096.53155555556,63.20297866666666,55.07526206686301,55.5802344447457,0.4399119423537778
pixel5g-wifid,org-mozilla-firefox,15,4226.0,-100461.88131089459,63.47445527015058,53.012089064281966,53.76355572792693,0.4245519104198406
pixel5g-wifid,org-mozilla-firefox,16,4226.0,-101610.90382902938,63.08955387355299,53.58586684413804,54.138432018594024,0.4294076795814782
pixel5g-wifid,org-mozilla-firefox,17,4226.0,-103752.0346051464,63.255657497781726,54.82718807411899,55.35595931516676,0.43845609824134874
pixel5g-wifid,org-mozilla-firefox,18,4226.0,-101979.7258207631,63.28842058562556,54.08980435975299,54.49741519601526,0.4309663213185448
pixel5g-wifid,org-mozilla-firefox,19,4226.0,-124303.55260831123,63.21714146772767,65.67805870723399,66.48440621456382,0.5253068133227232
pixel5g-wifid,org-mozilla-firefox,20,4226.0,-102273.94076038904,63.49104155614501,54.359029841706985,54.854755151069085,0.43220967365340407
pixel5g-wifid,org-mozilla-firefox,21,4226.0,-113297.18262411347,63.18580762411347,59.74786575108899,60.51859058467771,0.47879389376950354
pixel5g-wifid,org-mozilla-firefox,22,4226.0,-106567.03188662534,63.235275465013274,56.367401308166976,56.90336122455647,0.45035227675287864
pixel5g-wifid,org-mozilla-firefox,23,4226.0,-102519.4117125111,63.27938420585625,54.40572078369,54.80748277611518,0.43324703389707186
pixel5g-wifid,org-mozilla-firefox,24,4226.0,-111558.21257750221,63.122837023914975,58.98735299292602,59.63166451851175,0.4714450063525244
pixel5g-wifid,org-mozilla-firefox,25,4226.0,-87124.39072256914,62.78510080285459,45.681238370022,46.39753807719382,0.36818767519357715
pixel5g-wifid,org-mozilla-firefox,26,4226.0,-102217.7322064057,63.03819483985766,53.98743728981898,54.45527144678894,0.43197213630427045
pixel5g-wifid,org-mozilla-firefox,27,4226.0,-108168.7074468085,63.381103723404266,57.367305794899025,57.895740651805454,0.4571209576702127
pixel5g-wifid,org-mozilla-firefox,28,4226.0,-99463.30789707188,63.2907568766637,52.72750463751001,53.17451229702279,0.4203319391730257
pixel5g-wifid,org-mozilla-firefox,29,4226.0,-101314.70530973452,63.56131681415929,53.920955617947996,54.359535043248854,0.4281559446389381
